x,y
710.374348300434,382.7830490664835
259.7663166657487,20.843688396121767
97.52312282091998,571.424951658742
738.3143307595864,35.310689755145376
656.3466649956056,33.77558236129577
680.8274504236317,155.64320352026203
663.8045599063219,277.4408642572471
335.8496410401398,438.7359035999978
259.12986790303967,346.2788204955483
135.245296522461,73.88748287994801
122.2208251289964,472.8092970346269
87.18021364404932,162.6626989704401
439.5047818161475,34.815674127152164
705.4763757546513,576.9918447920941
709.705825805828,577.748336982809
56.95811878923205,255.6839621949828
796.4882819948839,70.22744324543774
296.1717778278934,270.09189464759277
397.83840211320313,484.89369917612015
197.4873546016617,343.7116893508534
490.37802501648656,287.0762068504613
690.5372501949006,559.0807293519744
142.0128984701298,611.6795402926095
635.1463307890954,167.80989641148875
295.12468634301285,227.22369715832073
172.65160490067754,198.29379936397837
88.57978128370164,516.6898700876744
541.5820692282028,370.7900051499493
502.56538507070906,37.93181329374658
510.187229211616,402.73221562232084
478.2288072122714,97.06090058729612
547.3340563213594,137.864307368583
330.99052740471427,158.89137267982204
146.74691457520203,506.2994566374534
819.1509342451882,118.85556649870861
323.22002533142467,350.5891936245604
509.8287210465584,54.38712206742282
783.5205387471851,313.0978842616462
130.05775006171126,513.1499404013867
55.60324069204199,415.90054690813037
722.2686843189321,479.52857632110556
167.8338094370412,112.20369152058892
394.93345481010493,84.56871578502125
28.174817199510365,576.2402993031577
228.05121810816968,499.59977873848516
573.3787510997797,217.82088011823876
435.2795130572165,565.3607576259927
419.1561963613168,432.7178565489381
280.92173981893075,65.98324120471489
579.5896009166728,184.7503918931249
496.80227384383295,544.8318041362165
516.5605992856057,152.36161553096767
351.67291983335207,303.83097761588334
747.5599885121392,166.95150496121425
319.9697956510431,315.7790343560523
289.66677351991797,119.22764693678432
319.1733980065392,199.60355433777758
684.2237604930112,493.864337756868
245.52185891247652,498.98265929169406
239.95625344628172,491.3658588162145
429.5061803524992,465.5608777008052
316.0604314934196,539.3737396601
530.7726888572242,578.9321041514215
303.18160594337513,572.4830685607599
267.3665021319098,413.33757454493957
629.6224503345555,503.54827715917065
757.7300734042018,83.09360259509349
462.9387658467268,23.829381326251948
379.60776313121875,229.5906770862601
548.2360383879349,186.3288794879609
94.72020451457277,609.5592682905698
694.5220715476395,319.55935208766226
424.449671643535,112.68350592105732
164.1110832399116,553.4272204039618
251.20955447380123,346.3497045790524
595.7351020558885,609.8084955596518
158.63161902631757,513.9963482110412
63.63577264323055,175.9313493195655
659.4730132714891,187.21645279862366
652.7790908968907,611.8031486591209
31.25262174405286,529.48356588871
543.5070930834981,514.4803282504495
451.68576830667024,334.1166499411928
205.19173920486656,49.3073072538641
391.50921390963134,569.8106644247584
320.8242745182923,32.0763548345695
552.1814229411798,20.43050467281929
523.4450347993584,220.1199999143659
551.8154676278328,482.3496237927753
652.3953540743788,502.5002992493499
428.83912246130683,230.06159046559426
220.5514054548221,575.6577889031854
480.9387236140255,235.6519970758459
52.69018004838502,175.14663615333376
407.8075877993158,510.7864799149083
803.1418138927097,592.7547582412767
592.9320881497083,365.6241484548767
547.5111652351766,273.5897048003798
614.0883646460621,584.7545957448784
159.38209006157498,494.2828995444881
495.94927398552625,394.4049125950549
138.9328256992323,115.81117165755289
246.15426952404167,382.11050357831255
508.5486350953066,237.02956621024722
723.1334918139231,175.91415997616102
784.9284990984423,297.2336704007779
24.456155844701204,543.2038159994164
720.3800313220713,584.3393257997158
435.22555012128873,379.3754109527585
104.2558393511073,67.92365826141358
574.438961987699,319.0578461074052
434.2906864750538,138.7622664859968
630.820108482967,136.26453705479253
200.49865251242306,250.3501620221976
460.2461330793178,274.81792926652804
51.13699289033942,26.78700959498744
711.0485279650976,551.3343241977758
113.74505642727043,259.24114812645223
544.6522405651397,349.0886117137958
788.5873296462254,277.6046498030902
550.9463797089709,351.0534320938606
437.95300765547,88.26108870314364
413.4967901552885,512.4818688915207
567.3280315106041,340.68327896083656
318.6023809249333,508.27913703876413
153.91955858376602,96.3797569413178
343.5983271855785,57.13295079607386
625.5462825943388,539.6297740304423
649.2152533273957,406.84885679857456
395.3187904815132,545.5156434869897
33.46002177290133,256.4196012099361
460.7342850354625,277.82607006166444
26.63197629703305,178.5585401145316
90.5745594700744,417.5357340466675
622.6388321264764,251.50199293514294
109.0141661492767,569.927848658738
385.7528913308318,329.498206518977
429.36434225404287,325.96982890815303
197.50324148901112,306.86944254910287
190.35879588057767,525.9125352646121
258.2468674759055,596.3781904848405
118.37151194095864,365.921635555275
367.4411476635459,144.99407790958458
571.1388446030388,285.8554445920232
809.9518865739316,359.1911869531382
549.0191117030602,126.66749249034106
618.1463874136413,75.8214530838359
764.9674259013624,493.11527269218766
469.6282112115425,106.48589531863473
33.60548052457826,496.16179315007236
83.08126431872108,490.50507568649033
766.3626625700109,470.66736130437477
204.92312925529149,67.52551102204328
244.27897896115408,597.7872494888363
91.28500549952363,524.270067181237
286.22116835494694,412.49950627854327
617.9116775126319,567.2889739292212
364.1066287061158,587.574264363662
290.5499057986906,268.40141214340895
636.6055632842458,302.7997391654084
45.93546336983144,86.81043660358772
818.1635181099366,592.5245302467519
507.10674587952985,70.17145108280272
445.2813860013294,239.19333602696244
87.19923420380702,395.3710293367588
117.53787340389462,493.8274045057027
121.85463080801193,41.39794497990568
79.87222546474635,342.41873122255714
191.66511546553505,245.76253446166146
118.01896713247791,448.59430010032395
790.1559395514859,36.10961447115298
537.3276960105161,418.84389481683127
529.7155845629858,615.7646577871561
47.29228996215865,262.7855548659097
513.9054219671326,73.93155640786871
740.6960235739369,22.870264977035397
102.44332743275109,40.39911959963201
220.56489454016378,198.30236444017612
694.9293459284024,594.3154468714437
656.4028890664329,165.35655005318029
150.93132709318445,119.69163564756526
266.89328202504316,367.178044158166
779.518661830518,193.81080307863544
142.3680747549161,547.1306289375509
167.79154618816418,121.13941026597931
303.59326580880946,303.8451925283908
497.8437957391443,317.36187424080805
344.2935448563544,571.3228202130593
560.6638995021074,182.5701972109445
241.78407997199008,518.2381053845072
661.9666341951674,98.32714602428368
324.6139908115614,135.48152255459905
226.41896903650965,222.10279843606406
485.0944229830991,425.4401158732959
677.7146924799164,417.5397212093173
212.22262715474025,448.55649820908235
567.4135367994518,153.00727394821902
203.70799397187875,584.5470730934012
753.4432008462262,128.57729067165548
423.2435276055267,153.53748822640844
185.12561890032416,233.79459922528605
497.7823927850782,450.32780192990066
494.5454696698977,468.1931763203036
643.3258432192516,62.26733670259593
461.18400477813157,313.36054850144507
246.46247414699462,163.10878364851163
120.71583876626767,517.1019051054861
335.8836393805615,492.45117603906033
660.3872788407565,191.06377506658495
717.701963939982,42.20718149130532
569.792564086206,339.4177120072749
751.9360013217433,251.17120327017776
145.6097186397664,259.77498837670896
464.1098438987224,141.31011625951345
90.82297444614926,210.49250197229574
584.0904207984008,294.36788095285397
417.1760827248611,465.5899089329663
528.9806824594673,78.4661550398349
538.9662057055492,585.9782116374188
179.78400028471276,74.7940542835288
383.62091140703683,576.9977818357992
329.6864148007028,364.76125303167333
109.64375171075459,544.0383492254679
166.8948901142217,32.10900083971529
457.8720679392229,586.4354848288458
812.0013996143106,204.5076626599828
670.8098595224781,82.8803310906527
709.3581773931996,463.9610443666337
124.5124779888292,484.8379480177467
388.2730749370865,20.025181411803676
158.5111590531678,152.6443786365677
453.90523324366006,473.104179868091
97.48596963445715,526.8322465398574
802.9589931844521,120.6391506017976
602.4817270946435,457.44031150878567
350.581790089866,324.97866131188493
32.0118100294186,49.05651853398332
215.76823464793512,171.1878187540029
790.4813134188715,266.5800186240847
761.0232330092804,381.59937577978405
554.8199375018831,342.1207140705058
110.41628727404367,145.25405703140223
128.2581117558468,42.95982851489009
733.1387064654175,219.6621250675482
82.95062130730314,199.83114902995823
339.25278183950684,116.52066394350094
509.06196146230087,431.33881407960473
256.48075626643606,304.6553233525995
614.8241636873074,255.25596043189532
799.0461877071934,341.4490451744025
437.592149055574,142.59826019572955
235.84948248428822,336.1289155922201
437.44927972877963,329.25705570039395
420.78794640266347,344.1552103125642
430.01950887721034,561.5393239537358
559.6978336985936,62.70740615343056
675.6968183386027,499.7453144470754
607.9890396009052,389.8130572756054
296.5732933483526,551.7800418186537
365.3895852871587,306.26611633027795
596.25789952982,477.6668205377737
721.3202465468959,583.224179134112
280.5256472100938,513.9642149927506
732.4797316041542,41.46589233588219
550.251409557504,579.3082085317758
791.9724172273872,507.39920212166567
632.9591427576861,423.51311967874324
161.98068508464078,163.4634369015285
444.71721465023444,411.27431398522646
313.71392188080137,24.406802236489526
340.7790064286253,211.6506580868252
468.9680413503537,223.78301830334925
155.0592050914848,536.9107749146173
69.28674057694637,335.94290079402833
482.57430971965823,272.91472360042394
358.7509251376386,75.24700663207457
176.51836982436302,186.5463087302242
215.1499274422156,22.748521985219533
399.57685114047547,554.6496262598414
671.1129082927556,179.3943991057788
194.76548258063858,618.829281691715
265.45652754479823,581.3008822380436
61.75222622985517,304.49111898728916
212.31120341333704,118.6190115315501
462.0875833006912,196.94599069639452
31.076011381502138,333.4557690377959
175.0216856049312,430.2512844245289
123.56823242454327,592.540737061814
315.1860497961448,610.7438801108588
546.0823840597004,62.94188122809184
814.7361361893428,39.373668516291545
364.8577546369219,226.6592967585313
309.3306334049467,69.8071598004377
513.6395733068164,227.7803977746563
85.22240765569691,556.7485635514616
224.1906466253369,209.56287344254673
158.07854477474012,379.9489626966155
58.83204155977733,459.38001097624834
528.990103996575,514.5601680643329
652.9248251999877,63.40489077458021
570.7114441800295,469.9038440109883
644.6565087470035,236.1807389755532
545.8015355992267,241.1429817272544
356.119821899674,478.6006616521707
378.18805249326743,570.2512579046886
760.6940114061427,291.6082356338226
292.6634367909933,337.65427439488155
236.20208794263328,492.80150030948715
457.2221889480068,92.9127718143712
413.3646851332467,213.1731827295963
324.1877745024564,208.474318043004
684.1689703741492,396.4984042702632
95.6886229139436,480.3114843438015
140.0903090858513,390.11677204767375
788.6674769282283,557.706423641556
597.4428961007628,319.1700465111474
593.9268998471114,99.33988630180973
718.927543308339,549.8569826843598
446.8850291602773,221.7689830466042
234.55445727532555,292.45276176131273
449.7406659325974,257.6414674730339
165.89962072451047,24.706534908370386
478.39447794333796,367.73949643577055
111.94324024878817,424.4240677580922
22.539933986958953,230.0498362013764
553.7605987057652,272.51444911289053
633.2002782664556,341.34163884386
765.3320580319026,61.246021245412855
739.7105403241167,531.4286117924007
314.89011697674084,444.5116610697027
248.046303573137,235.87357637822166
681.0871176720087,495.9178406466023
399.54018888708146,461.952141033304
537.1773819904835,462.94541722084347
730.9597751441838,354.6233563482882
290.43181318837844,175.17054843366498
580.6317005602617,537.8798486194645
97.28240303472643,460.78415593402207
387.3370762022038,559.3417801863854
666.3164004976849,169.57971429259166
316.4457838622609,231.42097971427341
516.4116990765714,56.46294455963104
236.87130700440562,534.6232953058327
774.5566311086461,216.18879208080585
631.6548124756772,173.79175379513416
782.8464670491256,45.415010530668035
458.83897182592165,533.2376238791837
133.3908812270727,487.18993337155786
310.00212244537937,249.17477700096774
332.6242829855973,272.1630839681728
425.32629575582433,591.5345285095128
236.74309663767667,436.8134967614511
120.41499400889711,481.52768887020676
536.8285635360769,458.5134910905095
441.2098886796459,563.7934131491248
782.637060384441,175.41717697519368
328.90808199046234,102.75766987729689
372.3248974311362,105.68885213545107
48.21913924636732,109.53731828955576
588.0993614848417,283.71263438252885
676.629807270456,279.2310226083462
370.5186124466243,468.1783082063882
374.73392637023863,441.85188037264754
308.1668567271337,516.8339679864921
746.6107635936023,80.31777939088157
318.0561197078237,375.32873294417436
341.5467898839224,543.1925809516829
344.62564349013985,65.03924824807353
716.3474791895388,23.581764080306836
559.5120952583338,225.5188012696984
293.9803103256964,255.12153321581246
375.3395814547302,361.220947240819
529.3570146996212,312.786148840461
787.1033279906435,145.19336298517476
553.6847315631757,81.4261330135637
617.338241597602,106.98684019157876
252.91695700307162,493.20725689404804
584.3742045292348,311.4489255925708
117.38562277899874,514.3184405415278
652.2414207480074,613.0042029447502
40.20505522769991,136.368459617617
693.2124059048201,461.3990271287248
660.1294333960219,503.32795876989996
713.5195396799189,248.28477106685577
781.2743479115478,285.262326634007
171.68162254395793,495.4631484307876
705.7411456964023,379.6327817410121
326.8811935601085,127.62534854663485
355.72350416308234,506.98917495284104
631.2482732720509,108.6606836776428
478.25455794049395,95.6269207653137
725.4643874873885,316.14564956614345
786.2806144315437,517.4866783659963
410.5802326430396,107.3130369798224
76.61820687895175,443.1387972867268
653.8720211711171,485.1032163742941
48.40199680688542,529.9226029177865
575.4715465300142,439.4109898947951
179.4328906050708,54.37154899563271
315.4560014396018,180.3768117294437
538.5731356703371,37.70354929075029
429.90046258041104,520.5286449261116
130.0128860112739,181.74037266647792
781.8160609353826,548.2826993507241
478.80251601852723,216.64426734976195
210.36503781293482,535.9708516982533
370.9390584832995,502.6091512135787
434.1120594688079,74.33113317103988
316.45021139426103,431.32159689711216
381.9747624744531,116.62480695324061
375.7399744125143,317.2971066743465
535.326810360016,381.7661936541201
203.50349204756134,572.7187328104006
494.1102406817381,283.32879379818024
200.3902467319256,391.46502641579497
807.4577340971729,167.25324611619993
619.8133373557304,306.9752635366015
505.9425708244272,322.61792697714134
226.9951189222512,118.68994817090164
261.97314261404756,508.4149038037991
527.5475016920924,459.61772374131476
663.9778854572006,240.28045633142278
325.3111455148477,317.1256573400783
403.3664409739126,498.79474246957113
664.9891743803872,349.6240335100159
363.4218232691017,585.8549113409729
784.2819276057121,143.95251077757985
123.85001262026314,263.74897243770766
426.1047565048998,392.78433799980706
212.0496495677405,335.4970486307133
163.46448893531846,273.0584743116399
486.85233714014026,65.29158502631287
403.7399668689135,44.57623891840313
554.1156912260038,479.0936238877456
63.56452158261224,427.9542181200302
803.8246071638772,179.80067810501725
83.48624707891321,334.4994986327021
755.5224900285502,388.4765985625713
406.67517255347644,99.37413773113937
397.2374136129454,379.84405757737795
272.33020522559445,570.9346472419492
574.3832915526791,32.70249575998115
696.6195588389331,332.72579092558567
399.54722639362524,292.0010398142133
315.2363913961897,181.13946342608114
688.3751502718051,76.04553915951722
441.38660293280566,539.8566556764198
738.585888258084,280.56061125330586
672.9342622133153,173.03961929311106
282.4183958292682,522.1207721513748
141.29330746034768,184.0535996044549
490.43377687672495,79.37965739080263
99.1539921705831,211.04029282818183
559.7345719018106,68.31695870206205
533.9844034071226,448.50157034029286
534.4883191630643,407.28946323153866
293.91508339096646,481.1886202341658
101.21626192294427,593.9494022468303
274.5008707992166,310.3044207381261
172.82916627634845,269.03692024337323
543.3430901820848,342.8217826795481
103.63995920411682,231.66363919739936
406.94250083237705,320.82178247991334
683.3775461760997,552.4243402679805
61.06318193080449,272.275643095602
354.7336694870328,301.984773715473
761.7454613071985,546.7754227740589
607.6932537401308,455.1058693637546
333.43073297756297,85.10340008194449
720.6450530736275,506.73695950636096
169.8000696851162,409.31439472313633
289.5012425944736,418.21758554888055
273.8161335199168,208.88428673467234
538.5877400025321,33.76513488317814
307.7766469646845,169.88281676163254
625.1992885775499,459.74229173204674
139.96099151889723,355.12251286980216
283.96247369031505,28.577799616237925
799.5736696526213,543.0301420364815
31.192153144681782,34.04310268374837
48.52383088013531,273.06982818060476
242.8190902486401,151.34351158708623
208.88385521472156,469.6710349811949
682.2725414576606,277.3185333672135
687.580499812427,153.10451871394608
79.95760527905753,302.18917668313117
457.5286305497581,265.1429123038183
644.2634316490952,254.61040085864255
607.7309042805202,562.2705877693961
171.39914155495288,78.44498573269311
378.30154210183196,476.04359243616716
541.3498165549682,517.8626200771348
667.7103160346946,518.3802224583142
68.08019339474771,286.3325870653199
715.5306020484566,507.0267926793414
101.79429526144935,110.09561553502685
203.63805463493276,604.8542509364655
654.9055284024599,371.44768491713364
456.06115699241406,483.1509860716754
373.892857140052,226.50448797800155
560.0570350425703,360.69919106145727
304.55991435767254,368.2955630491963
60.86655523225371,546.6070046626553
416.816075049371,610.7858365836545
648.0372663268839,489.9679397472926
504.4313228548758,390.667522028707
100.2193102189486,593.2095007085978
222.5393440404007,261.7926882716558
471.51233804876887,117.106705559953
71.32675948131676,284.48016443863895
417.7189967194499,260.2960459605344
523.2456429426509,94.22627892663458
79.19557323658378,83.99238584547386
657.5470217681199,55.52053484736501
102.50498861979247,508.45663517751063
751.0750807335045,43.53038765462967
585.5712818062717,555.6706699860092
441.2924486773924,373.344500228968
50.36490033816044,413.96364643556285
810.7265410961185,125.7595392088649
50.143080010045686,470.13884624348015
546.7844291905443,500.2744637612732
740.3265442550495,560.5481332377391
196.5668450986082,309.9783761718924
275.05265346599623,99.70276581311009
554.0591387706222,365.2303974520731
396.03598897960444,79.36685359801663
818.7506929871408,201.40237703152334
544.5721942525292,451.36344750421125
696.849867024912,78.99175906109468
506.4808891697581,554.6803182645491
77.39009754415801,482.0850274489062
644.1296166019033,453.82028916203916
386.8929305712488,515.1239784713309
360.9992790684334,387.818511235747
543.8360733225593,188.3414246444364
638.9009050350967,467.31255767562436
554.5640620253471,518.8917444964657
645.1064336263042,586.7675924104095
70.22646704876479,168.44933338282578
93.13858209473061,37.58309656480151
592.1954202812944,100.35161208429167
538.5172757076085,536.4672204192078
290.29149603818723,494.0586086222312
113.21411315606349,588.0285825213637
41.25616373169752,507.1742693047609
118.16825670837667,395.37151565508617
650.0402211540896,78.48261013305358
454.8850559345495,441.5382846242074
779.3985645024007,272.70511083063707
765.3518104722398,39.17373827550883
669.8404675185272,213.31350927007554
472.1595860358512,443.1617812459529
803.9793298965276,392.86217111233634
252.73979393417648,215.29529145847607
804.7172713330622,463.0016101558783
35.32995380357116,411.57738746588757
334.73387750664017,310.5494480994516
570.2477206224731,252.62419495623521
67.35825737036015,410.66793291417184
261.0138475989603,321.90041173046325
188.3242591457815,268.7670215932018
812.6090591307119,342.62699521790677
261.13067413570604,79.27824660395444
550.5816273260117,136.03607393097653
481.72965107571497,187.11714824628694
67.40629164234358,401.3220861861597
560.2774908781178,116.40561509318866
613.4345711716547,103.99341485561268
442.5410675426368,468.4624066172738
35.47991227668861,263.60530782290414
523.0572587691809,214.37234158013698
146.06122884218422,602.5268097548883
544.3804971938,484.5808725491777
622.8991195243475,401.54316008183855
652.507794093693,181.63519182382038
797.6254554782878,202.6310072223797
481.32945893349904,418.4664854855091
140.8339446483401,592.4505895356577
219.22015444291185,20.625685133218123
678.4844670333897,419.4546577552228
775.4408957048183,471.9434832319282
22.99207086489135,145.3675627684318
549.3134527913381,529.062645644776
498.69285104144075,178.48604361278808
269.25981069494804,182.48170874350706
734.6037245955683,466.6601333632309
372.29535365978427,592.11715644792
157.81343820723632,331.1035262873015
435.38507819170053,617.159543371742
135.54033581298899,33.96446157123039
